WELL,DEPTH_MD,GROUP,FORMATION,GR,RHOB,NPHI,DTC,CALI,RDEP,WASHOUT_FLAG,FORCE_2020_LITHOFACIES_LITHOLOGY,LITHOLOGY,LITHOLOGY_CODE
15/9-23,2394.56,ROGALAND GP.,Sele Fm.,93.188316345,2.3226969242,0.300101459,118.943573,12.425008774,0.6260766387,0,65000,Shale,5
15/9-23,2394.712,ROGALAND GP.,Sele Fm.,92.379150391,2.3223650455,0.2941191792,118.79070282,12.400584221,0.6309895515,0,65000,Shale,5
15/9-23,2394.864,ROGALAND GP.,Sele Fm.,94.874557495,2.3126068115,0.3103295267,119.16252899,12.414188385,0.6374799609,0,65000,Shale,5
15/9-23,2395.016,ROGALAND GP.,Sele Fm.,99.13710022,2.3341109753,0.3134254515,120.13571167,12.413075447,0.6247964501,0,65000,Shale,5
15/9-23,2395.168,ROGALAND GP.,Sele Fm.,105.32566071,2.3355953693,0.3168709278,121.27986908,12.423524857,0.5970461369,0,65000,Shale,5
15/9-23,2395.32,ROGALAND GP.,Sele Fm.,114.01509094,2.3346693516,0.3110655546,120.64548492,12.448264122,0.6062462926,0,65000,Shale,5
15/9-23,2395.472,ROGALAND GP.,Sele Fm.,107.82489777,2.3234949112,0.2985962331,119.46150208,12.435585976,0.6230112314,0,65000,Shale,5
15/9-23,2395.624,ROGALAND GP.,Sele Fm.,108.21857452,2.3137328625,0.2911251485,119.23479462,12.406298637,0.6453248858,0,65000,Shale,5
15/9-23,2395.776,ROGALAND GP.,Sele Fm.,109.26221466,2.3146941662,0.307706207,119.34452057,12.409978867,0.6440078616,0,65000,Shale,5
15/9-23,2395.928,ROGALAND GP.,Sele Fm.,108.403862,2.3166842461,0.3077999949,119.84255219,12.410398483,0.6458850503,0,65000,Shale,5
15/9-23,2396.08,ROGALAND GP.,Sele Fm.,95.993904114,2.3178877831,0.3028506339,120.09367371,12.397829056,0.647780776,0,65000,Shale,5
15/9-23,2396.232,ROGALAND GP.,Sele Fm.,95.86857605,2.3232245445,0.2934326828,120.25608063,12.446153641,0.6521385312,0,65000,Shale,5
15/9-23,2396.384,ROGALAND GP.,Sele Fm.,100.92471313,2.2984111309,0.2913324833,121.02651215,12.495102882,0.6521999836,0,65000,Shale,5
15/9-23,2396.536,ROGALAND GP.,Sele Fm.,97.541542053,2.3396155834,0.2916926146,121.42967987,12.49227047,0.6548500657,0,65000,Shale,5
15/9-23,2396.688,ROGALAND GP.,Sele Fm.,98.951133728,2.3523468971,0.2917979062,121.64297485,12.488580704,0.6559771895,0,65000,Shale,5
15/9-23,2396.84,ROGALAND GP.,Sele Fm.,108.70191193,2.3298723698,0.2917999923,121.17736816,12.484890938,0.6568778753,0,65000,Shale,5
15/9-23,2396.992,ROGALAND GP.,Sele Fm.,104.49162292,2.3271591663,0.3017258942,119.73439026,12.47954464,0.6544671655,0,65000,Shale,5
15/9-23,2397.144,ROGALAND GP.,Sele Fm.,102.00918579,2.3401098251,0.3028737605,118.31961823,12.546972275,0.6696426868,0,65000,Shale,5
15/9-23,2397.296,ROGALAND GP.,Sele Fm.,101.57730103,2.3238396645,0.3064838946,117.38447571,12.466958046,0.6781395078,0,65000,Shale,5
15/9-23,2397.448,ROGALAND GP.,Sele Fm.,105.28166962,2.3095030785,0.2854706049,117.4010849,12.390589714,0.6796543002,0,65000,Shale,5
15/9-23,2397.6,ROGALAND GP.,Sele Fm.,100.28755951,2.299182415,0.3007737696,117.95570374,12.413983345,0.6728662252,0,65000,Shale,5
15/9-23,2397.752,ROGALAND GP.,Sele Fm.,94.036727905,2.3006243706,0.3083137572,117.78630829,12.386193275,0.6709675789,0,65000,Shale,5
15/9-23,2397.904,ROGALAND GP.,Sele Fm.,96.37046814,2.3192849159,0.3064924181,117.3999939,12.420541763,0.6674512029,0,65000,Shale,5
15/9-23,2398.056,ROGALAND GP.,Sele Fm.,98.781570435,2.320100069,0.2931153178,117.74090576,12.422100067,0.6583161354,0,65000,Shale,5
15/9-23,2398.208,ROGALAND GP.,Sele Fm.,102.09044647,2.3240983486,0.2791727185,117.64736176,12.448373795,0.6615174413,0,65000,Shale,5
15/9-23,2398.36,ROGALAND GP.,Sele Fm.,99.832481384,2.3235402107,0.2805891633,116.81614685,12.440109253,0.6722407341,0,65000,Shale,5
15/9-23,2398.512,ROGALAND GP.,Sele Fm.,95.812164307,2.3221735954,0.2888472676,116.51914978,12.415346146,0.6788631082,0,65000,Shale,5
15/9-23,2398.664,ROGALAND GP.,Sele Fm.,105.55539703,2.3249351978,0.2964827716,116.37206268,12.383189201,0.6843035221,0,65000,Shale,5
15/9-23,2398.816,ROGALAND GP.,Sele Fm.,105.42893219,2.3314068317,0.30085361,116.30323792,12.425079346,0.6883653402,0,65000,Shale,5
15/9-23,2398.968,ROGALAND GP.,Sele Fm.,104.7447052,2.3287951946,0.3017573059,116.12425995,12.329582214,0.6889756322,0,65000,Shale,5
15/9-23,2399.12,ROGALAND GP.,Sele Fm.,102.13092804,2.3285064697,0.2958986163,115.91481781,12.311210632,0.6814124584,0,65000,Shale,5
15/9-23,2399.272,ROGALAND GP.,Sele Fm.,113.83268738,2.3329856396,0.2892390192,115.78573608,12.353572845,0.6572577953,0,65000,Shale,5
15/9-23,2399.424,ROGALAND GP.,Sele Fm.,113.51176453,2.3423280716,0.2816334069,115.81384277,12.357066154,0.6423836946,0,65000,Shale,5
15/9-23,2399.576,ROGALAND GP.,Sele Fm.,108.2190094,2.3294458389,0.2938185334,115.91991425,12.369447708,0.6370366812,0,65000,Shale,5
15/9-23,2399.728,ROGALAND GP.,Sele Fm.,102.06035614,2.3294186592,0.3029497266,116.28691864,12.363546371,0.6432753205,0,65000,Shale,5
15/9-23,2399.88,ROGALAND GP.,Sele Fm.,102.64587402,2.3355975151,0.3097897768,116.8038559,12.350712776,0.6492506862,0,65000,Shale,5
15/9-23,2400.032,ROGALAND GP.,Sele Fm.,100.52561951,2.3401551247,0.3062449992,117.51818085,12.406654358,0.6461057663,0,65000,Shale,5
15/9-23,2400.184,ROGALAND GP.,Sele Fm.,97.268379211,2.3488526344,0.2902963161,117.02094269,12.409296989,0.632766366,0,65000,Shale,5
15/9-23,2400.336,ROGALAND GP.,Sele Fm.,88.339630127,2.364064455,0.280477643,117.21536255,12.391523361,0.6685851812,0,65000,Shale,5
15/9-23,2400.488,ROGALAND GP.,Sele Fm.,95.642669678,2.3467702866,0.2789694369,116.6512146,12.41866684,0.6781185269,0,65000,Shale,5
15/9-23,2400.64,ROGALAND GP.,Sele Fm.,107.83469391,2.3337042332,0.2811774015,116.06226349,12.434973717,0.6930932403,0,65000,Shale,5
15/9-23,2400.792,ROGALAND GP.,Sele Fm.,94.603469849,2.3237087727,0.2821258008,115.51216125,12.43575573,0.6933205724,0,65000,Shale,5
15/9-23,2400.944,ROGALAND GP.,Sele Fm.,104.41850281,2.3333866596,0.2940534949,115.06437683,12.357792854,0.6973623037,0,65000,Shale,5
15/9-23,2401.096,ROGALAND GP.,Sele Fm.,104.28314972,2.329174757,0.299361676,115.47903442,12.333986282,0.6961753368,0,65000,Shale,5
15/9-23,2401.248,ROGALAND GP.,Sele Fm.,111.28365326,2.3128442764,0.3014205992,115.76415253,12.336081505,0.690778017,0,65000,Shale,5
15/9-23,2401.4,ROGALAND GP.,Sele Fm.,115.59487915,2.3416755199,0.2931715846,115.90061951,12.382408142,0.6868824363,0,65000,Shale,5
15/9-23,2401.552,ROGALAND GP.,Sele Fm.,110.64433289,2.3475248814,0.2972970307,115.81072998,12.367490768,0.6768424511,0,65000,Shale,5
15/9-23,2401.704,ROGALAND GP.,Sele Fm.,112.03393555,2.3511002064,0.3032517731,115.77085114,12.347438812,0.6748971939,0,65000,Shale,5
15/9-23,2401.856,ROGALAND GP.,Sele Fm.,118.2594223,2.3442044258,0.2966933846,115.75193024,12.415318489,0.6644794345,0,65000,Shale,5
15/9-23,2402.008,ROGALAND GP.,Sele Fm.,125.46027374,2.3473823071,0.2892328799,116.21175385,12.407316208,0.6591176987,0,65000,Shale,5
15/9-23,2402.16,ROGALAND GP.,Sele Fm.,129.86682129,2.3630125523,0.2805343866,117.12573242,12.376742363,0.6795454621,0,65000,Shale,5
15/9-23,2402.312,ROGALAND GP.,Sele Fm.,117.70618439,2.3385601044,0.281262666,119.26513672,12.332634926,0.6909370422,0,65000,Shale,5
15/9-23,2402.464,ROGALAND GP.,Sele Fm.,107.67771912,2.3200557232,0.2807088494,118.39004517,12.317089081,0.7117913365,0,65000,Shale,5
15/9-23,2402.616,ROGALAND GP.,Sele Fm.,99.267303467,2.3144049644,0.2794601321,117.10752106,12.321310997,0.7191471457,0,65000,Shale,5
15/9-23,2402.768,ROGALAND GP.,Sele Fm.,88.329208374,2.3124155998,0.2767678201,116.27253723,12.341834068,0.7341198921,0,65000,Shale,5
15/9-23,2402.92,ROGALAND GP.,Sele Fm.,93.561508179,2.3098490238,0.2740491033,115.89937592,12.370907784,0.738463819,0,65000,Shale,5
15/9-23,2403.072,ROGALAND GP.,Sele Fm.,95.425453186,2.3206160069,0.2626706958,115.76426697,12.375234604,0.7007619143,0,65000,Shale,5
15/9-23,2403.224,ROGALAND GP.,Sele Fm.,88.157295227,2.3239457607,0.2646380067,115.68569946,12.386127472,0.6887633801,0,65000,Shale,5
15/9-23,2403.376,ROGALAND GP.,Sele Fm.,88.189414978,2.3281676769,0.2656312883,115.61166382,12.39435482,0.6965118051,0,65000,Shale,5
15/9-23,2403.528,ROGALAND GP.,Sele Fm.,81.345573425,2.3322403431,0.2749028206,115.53762817,12.363232613,0.5719847679,0,65000,Shale,5
15/9-23,2403.68,ROGALAND GP.,Sele Fm.,76.039558411,2.3467824459,0.2782014012,115.36543274,12.390940666,0.5406056643,0,65000,Shale,5
15/9-23,2403.832,ROGALAND GP.,Sele Fm.,84.599372864,2.3555166721,0.2794411182,114.41520691,12.35747242,0.5488100648,0,65000,Shale,5
15/9-23,2403.984,ROGALAND GP.,Sele Fm.,88.043807983,2.354295969,0.2792586684,114.48195648,12.383154869,0.7785038352,0,65000,Shale,5
15/9-23,2404.136,ROGALAND GP.,Sele Fm.,99.573204041,2.3510959148,0.2827686965,112.08612823,12.390909195,0.8177000284,0,65000,Shale,5
15/9-23,2404.288,ROGALAND GP.,Sele Fm.,102.98962402,2.3652563095,0.285772115,110.74943542,12.333099365,0.7987229228,0,65000,Shale,5
15/9-23,2404.44,ROGALAND GP.,Sele Fm.,104.76233673,2.3744060993,0.2756383121,110.17429352,12.297926903,0.7715572715,0,65000,Shale,5
15/9-23,2404.592,ROGALAND GP.,Sele Fm.,107.40408325,2.368521452,0.2788403332,110.08514404,12.319606781,0.7359365821,0,65000,Shale,5
15/9-23,2404.744,ROGALAND GP.,Sele Fm.,108.58504486,2.3591446877,0.2797999978,110.63566589,12.385753632,0.6961173415,0,65000,Shale,5
15/9-23,2404.896,ROGALAND GP.,Sele Fm.,96.419952393,2.3494017124,0.2787124515,111.36377716,12.412057877,0.6839113832,0,65000,Shale,5
15/9-23,2405.048,ROGALAND GP.,Sele Fm.,95.387451172,2.3385391235,0.2719089687,112.61240387,12.393623352,0.7393660545,0,65000,Shale,5
15/9-23,2405.2,ROGALAND GP.,Sele Fm.,95.315597534,2.3261327744,0.2662733197,112.9196701,12.353954315,0.7649945021,0,65000,Shale,5
15/9-23,2405.352,ROGALAND GP.,Sele Fm.,94.247711182,2.3148868084,0.2642401457,113.15389252,12.281515121,0.768728435,0,65000,Shale,5
15/9-23,2405.504,ROGALAND GP.,Sele Fm.,100.47628021,2.3166341782,0.2666429877,113.21810913,12.361000061,0.7688999772,0,65000,Shale,5
15/9-23,2405.656,ROGALAND GP.,Sele Fm.,101.08130646,2.3239896297,0.2696710527,113.13442993,12.385294914,0.7693942189,0,65000,Shale,5
15/9-23,2405.808,ROGALAND GP.,Sele Fm.,100.39873505,2.3386249542,0.261575073,112.74214935,12.411765099,0.7717999816,0,65000,Shale,5
15/9-23,2405.96,ROGALAND GP.,Sele Fm.,105.69270325,2.3413362503,0.2597818971,111.61026764,12.402636528,0.7718904018,0,65000,Shale,5
15/9-23,2406.112,ROGALAND GP.,Sele Fm.,106.2645874,2.3364880085,0.2585766017,111.01204681,12.36669445,0.7695162892,0,65000,Shale,5
15/9-23,2406.264,ROGALAND GP.,Sele Fm.,105.58437347,2.3297898769,0.2545599639,110.7832489,12.35604763,0.7686747909,0,65000,Shale,5
15/9-23,2406.416,ROGALAND GP.,Sele Fm.,101.00571442,2.3211219311,0.2625376582,110.87443542,12.374354362,0.7828699946,0,65000,Shale,5
15/9-23,2406.568,ROGALAND GP.,Sele Fm.,98.2628479,2.3106677532,0.2658936679,111.41036224,12.352603912,0.7916172147,0,65000,Shale,5
15/9-23,2406.72,ROGALAND GP.,Sele Fm.,86.408973694,2.3120615482,0.2715129554,111.64443207,12.367490768,0.7911290526,0,65000,Shale,5
15/9-23,2406.872,ROGALAND GP.,Sele Fm.,86.135528564,2.3214056492,0.2780959904,111.3767395,12.412800789,0.7896568179,0,65000,Shale,5
15/9-23,2407.024,ROGALAND GP.,Sele Fm.,91.81993866,2.3259003162,0.2811603546,111.03061676,12.37308979,0.7814783454,0,65000,Shale,5
15/9-23,2407.176,ROGALAND GP.,Sele Fm.,93.028106689,2.3263404369,0.2853501737,110.46697998,12.334129333,0.7832502127,0,65000,Shale,5
15/9-23,2407.328,ROGALAND GP.,Sele Fm.,93.767601013,2.3359913826,0.2894775271,110.38993073,12.292764664,0.7852326632,0,65000,Shale,5
15/9-23,2407.48,ROGALAND GP.,Sele Fm.,95.970870972,2.3418254852,0.2912501693,110.84588623,12.370343208,0.7375964522,0,65000,Shale,5
15/9-23,2407.632,ROGALAND GP.,Sele Fm.,95.028701782,2.3476741314,0.2895261645,111.844841,12.323936462,0.7256315947,0,65000,Shale,5
15/9-23,2407.784,ROGALAND GP.,Sele Fm.,91.166534424,2.3528575897,0.286480695,111.81138611,12.28085804,0.7322557569,0,65000,Shale,5
15/9-23,2407.936,ROGALAND GP.,Sele Fm.,94.595840454,2.3565690517,0.2806973457,111.42729187,12.337395668,0.758885324,0,65000,Shale,5
15/9-23,2408.088,ROGALAND GP.,Sele Fm.,100.51268768,2.3591756821,0.2807067335,111.46163177,12.369314194,0.7566344142,0,65000,Shale,5
15/9-23,2408.24,ROGALAND GP.,Sele Fm.,97.625289917,2.3607904911,0.2922384143,112.63833618,12.3864851,0.7476350665,0,65000,Shale,5
15/9-23,2408.392,ROGALAND GP.,Sele Fm.,94.350830078,2.3610224724,0.2843714952,114.01012421,12.389424324,0.7352375388,0,65000,Shale,5
15/9-23,2408.544,ROGALAND GP.,Sele Fm.,96.479797363,2.3697507381,0.313569814,115.86711121,12.372473717,0.7106717825,0,65000,Shale,5
15/9-23,2408.696,ROGALAND GP.,Sele Fm.,100.59520721,2.3708353043,0.3189142048,115.93502808,12.423952103,0.6939927936,0,65000,Shale,5
15/9-23,2408.848,ROGALAND GP.,Sele Fm.,93.581130981,2.3680183887,0.2986465991,114.52938843,12.397368431,0.6781465411,0,65000,Shale,5
15/9-23,2409.0,ROGALAND GP.,Sele Fm.,89.189743042,2.3506007195,0.2984153926,113.13911438,12.345845222,0.6644182801,0,65000,Shale,5
15/9-23,2409.152,ROGALAND GP.,Sele Fm.,85.809425354,2.3006665707,0.2974268198,111.96219635,12.43255043,0.6234406829,0,65000,Shale,5
15/9-23,2409.304,ROGALAND GP.,Sele Fm.,84.471893311,2.3188085556,0.2938629389,113.27818298,12.345154762,0.5209968686,0,65000,Shale,5
15/9-23,2409.456,ROGALAND GP.,Sele Fm.,98.335678101,2.3323850632,0.290196687,115.31620026,12.334442139,0.6716609001,0,65000,Shale,5
15/9-23,2409.608,ROGALAND GP.,Sele Fm.,101.79689789,2.3529891968,0.2892244756,116.86880493,12.341880798,0.761557579,0,65000,Shale,5
15/9-23,2409.76,ROGALAND GP.,Sele Fm.,102.78891754,2.3605048656,0.2871665359,116.02922821,12.340533257,0.7609535456,0,65000,Shale,5
15/9-23,2409.912,ROGALAND GP.,Sele Fm.,111.8804245,2.3606746197,0.2874010503,115.42465973,12.317447662,0.7480641007,0,65000,Shale,5
15/9-23,2410.064,ROGALAND GP.,Sele Fm.,114.2234726,2.3686723709,0.2903907597,115.42692566,12.373208046,0.7358813286,0,65000,Shale,5
15/9-23,2410.216,ROGALAND GP.,Sele Fm.,113.79413605,2.3648462296,0.2906297147,115.76200867,12.358106613,0.7093397975,0,65000,Shale,5
15/9-23,2410.368,ROGALAND GP.,Sele Fm.,104.98830414,2.3587388992,0.2974538803,116.16880035,12.327928543,0.7027107477,0,65000,Shale,5
15/9-23,2410.52,ROGALAND GP.,Sele Fm.,103.90268707,2.3572518826,0.3051558137,116.82849121,12.351633072,0.7130454183,0,65000,Shale,5
15/9-23,2410.672,ROGALAND GP.,Sele Fm.,106.72816467,2.3598568439,0.2911329865,116.59572601,12.403205872,0.7387138009,0,65000,Shale,5
15/9-23,2410.824,ROGALAND GP.,Sele Fm.,110.73847198,2.3672008514,0.2878543735,116.06949615,12.371227264,0.7536631227,0,65000,Shale,5
15/9-23,2410.976,ROGALAND GP.,Sele Fm.,111.02213287,2.3667902946,0.288846463,115.79941559,12.341537476,0.7564197183,0,65000,Shale,5
15/9-23,2411.128,ROGALAND GP.,Sele Fm.,110.07969666,2.3686454296,0.2859085202,115.73882294,12.338844299,0.7571566701,0,65000,Shale,5
15/9-23,2411.28,ROGALAND GP.,Sele Fm.,113.3972702,2.3742096424,0.2921464443,115.72354889,12.356912613,0.755872488,0,65000,Shale,5
15/9-23,2411.432,ROGALAND GP.,Sele Fm.,116.87172699,2.3748123646,0.3009184599,115.70827484,12.382108688,0.7525445819,0,65000,Shale,5
15/9-23,2411.584,ROGALAND GP.,Sele Fm.,119.82309723,2.387556076,0.3086214364,115.69300079,12.345540047,0.7473074198,0,65000,Shale,5
15/9-23,2411.736,ROGALAND GP.,Sele Fm.,128.38670349,2.3915207386,0.3080380559,115.67772675,12.344626427,0.7442611456,0,65000,Shale,5
15/9-23,2411.888,ROGALAND GP.,Sele Fm.,133.57698059,2.3858678341,0.303057909,115.6624527,12.426774025,0.7383961082,0,65000,Shale,5
15/9-23,2412.04,ROGALAND GP.,Sele Fm.,133.55648804,2.3991613388,0.306858629,115.64717865,12.457800865,0.7275832295,0,65000,Shale,5
15/9-23,2412.192,ROGALAND GP.,Sele Fm.,132.79960632,2.405299902,0.3204669058,115.32499695,12.458200455,0.7151258588,0,65000,Shale,5
15/9-23,2412.344,ROGALAND GP.,Sele Fm.,129.63005066,2.4029607773,0.3189330995,114.33979797,12.423679352,0.7015762329,0,65000,Shale,5
15/9-23,2412.496,ROGALAND GP.,Sele Fm.,131.18592834,2.4051775932,0.3175297678,113.94670868,12.417408943,0.6819654703,0,65000,Shale,5
15/9-23,2412.648,ROGALAND GP.,Sele Fm.,134.16481018,2.4025583267,0.3229973912,114.71017456,12.371851921,0.6720510721,0,65000,Shale,5
15/9-23,2412.8,ROGALAND GP.,Sele Fm.,135.701828,2.3950064182,0.3283273578,115.53538513,12.329058647,0.675581336,0,65000,Shale,5
15/9-23,2412.952,ROGALAND GP.,Sele Fm.,132.28660583,2.3846797943,0.3231366575,116.01369476,12.325116158,0.6709970236,0,65000,Shale,5
15/9-23,2413.104,ROGALAND GP.,Sele Fm.,131.47918701,2.3848469257,0.3183526397,116.33985901,12.318806648,0.6608669162,0,65000,Shale,5
15/9-23,2413.256,ROGALAND GP.,Sele Fm.,134.99884033,2.3888263702,0.328799665,117.38551331,12.35312748,0.6527087092,0,65000,Shale,5
15/9-23,2413.408,ROGALAND GP.,Sele Fm.,136.56686401,2.3937003613,0.3312433958,118.46578217,12.376080513,0.6494635344,0,65000,Shale,5
15/9-23,2413.56,ROGALAND GP.,Sele Fm.,133.69132996,2.3990502357,0.3288603127,118.97318268,12.35841465,0.6503774524,0,65000,Shale,5
15/9-23,2413.712,ROGALAND GP.,Sele Fm.,129.93586731,2.3991920948,0.3265866041,119.03014374,12.344676971,0.6520280242,0,65000,Shale,5
15/9-23,2413.864,ROGALAND GP.,Sele Fm.,129.33103943,2.4092168808,0.3334451616,119.1092453,12.335909843,0.6550256014,0,65000,Shale,5
15/9-23,2414.016,ROGALAND GP.,Sele Fm.,132.02046204,2.4212076664,0.3401295841,119.0222168,12.328242302,0.6600099802,0,65000,Shale,5
15/9-23,2414.168,ROGALAND GP.,Sele Fm.,133.31936646,2.4376549721,0.3395657241,118.6697998,12.375940323,0.7056723833,0,65000,Shale,5
15/9-23,2414.32,ROGALAND GP.,Sele Fm.,137.59915161,2.4503777027,0.3364408016,117.32723999,12.412015915,0.7127350569,0,65000,Shale,5
15/9-23,2414.472,ROGALAND GP.,Sele Fm.,146.06944275,2.4312574863,0.3332496583,116.41575623,12.366862297,0.6937356591,0,65000,Shale,5
15/9-23,2414.624,ROGALAND GP.,Sele Fm.,144.89167786,2.414573431,0.3316642344,115.91680908,12.322545052,0.6944641471,0,65000,Shale,5
15/9-23,2414.776,ROGALAND GP.,Sele Fm.,140.7724762,2.4233138561,0.3266610205,115.80799866,12.346372604,0.7062767744,0,65000,Shale,5
15/9-23,2414.928,ROGALAND GP.,Sele Fm.,136.68309021,2.4518799782,0.3262924254,116.09298706,12.302431107,0.735206008,0,65000,Shale,5
15/9-23,2415.08,ROGALAND GP.,Sele Fm.,129.989151,2.4936897755,0.344627291,116.56419373,12.315548897,0.7841401696,0,65000,Shale,5
15/9-23,2415.232,ROGALAND GP.,Sele Fm.,128.47499084,2.5511181355,0.3525113761,116.63593292,12.381548882,0.7539614439,0,65000,Shale,5
15/9-23,2415.384,ROGALAND GP.,Sele Fm.,141.95791626,2.5021247864,0.3460884988,115.9703598,12.384526253,0.6879763603,0,65000,Shale,5
15/9-23,2415.536,ROGALAND GP.,Sele Fm.,148.20861816,2.4458899498,0.3485639095,114.84345245,12.327889442,0.658845067,0,65000,Shale,5
15/9-23,2415.688,ROGALAND GP.,Sele Fm.,154.86576843,2.4319224358,0.3509789705,113.5639801,12.375105858,0.6485779881,0,65000,Shale,5
15/9-23,2415.84,ROGALAND GP.,Sele Fm.,161.76602173,2.4382002354,0.3527750671,113.27289581,12.438855171,0.6338870525,0,65000,Shale,5
15/9-23,2415.992,ROGALAND GP.,Sele Fm.,159.0269928,2.4424414635,0.3473733366,113.41900635,12.451889038,0.6249859333,0,65000,Shale,5
15/9-23,2416.144,ROGALAND GP.,Sele Fm.,159.83398438,2.4355385303,0.3437356055,114.87735748,12.478095055,0.6169961095,0,65000,Shale,5
15/9-23,2416.296,ROGALAND GP.,Sele Fm.,169.93852234,2.4258418083,0.3462626636,116.6621933,12.518170357,0.600202322,0,65000,Shale,5
15/9-23,2416.448,ROGALAND GP.,Sele Fm.,173.57987976,2.418800354,0.3473173082,116.11990356,12.479459763,0.5628218055,0,65000,Shale,5
15/9-23,2416.6,ROGALAND GP.,Sele Fm.,174.80207825,2.4052596092,0.3357231617,115.23895264,12.412854195,0.5394442081,0,65000,Shale,5
15/9-23,2416.752,ROGALAND GP.,Sele Fm.,172.72399902,2.4185862541,0.3367998302,117.01131439,12.378726959,0.51173383,0,65000,Shale,5
15/9-23,2416.904,ROGALAND GP.,Sele Fm.,158.26217651,2.4369676113,0.3382387459,119.04076385,12.373305321,0.4892942607,0,65000,Shale,5
15/9-23,2417.056,ROGALAND GP.,Lista Fm.,140.52912903,2.4465820789,0.3341793418,120.72384644,12.435502052,0.4841745496,0,65000,Shale,5
15/9-23,2417.208,ROGALAND GP.,Lista Fm.,119.52052307,2.4169652462,0.3453614712,121.48640442,12.480219841,0.4727259278,0,65000,Shale,5
15/9-23,2417.36,ROGALAND GP.,Lista Fm.,111.75411987,2.3766512871,0.3570097685,121.77498627,12.493822098,0.5005216599,0,65000,Shale,5
15/9-23,2417.512,ROGALAND GP.,Lista Fm.,111.37361908,2.3310687542,0.3478978276,121.90507507,12.507425308,0.5460692644,0,65000,Shale,5
15/9-23,2417.664,ROGALAND GP.,Lista Fm.,108.56446075,2.3161079884,0.3422195315,121.99034119,12.471802711,0.5827633739,0,65000,Shale,5
15/9-23,2417.816,ROGALAND GP.,Lista Fm.,106.62436676,2.3298435211,0.3472774029,121.37993622,12.453747749,0.6010531187,0,65000,Shale,5
15/9-23,2417.968,ROGALAND GP.,Lista Fm.,94.927726746,2.3468661308,0.3349044323,120.9254303,12.43773365,0.6033655405,0,65000,Shale,5
15/9-23,2418.12,ROGALAND GP.,Lista Fm.,90.457794189,2.3597810268,0.3216801584,121.05030823,12.37780571,0.6043635607,0,65000,Shale,5
15/9-23,2418.272,ROGALAND GP.,Lista Fm.,97.858528137,2.3517897129,0.3361022472,120.71762848,12.402452469,0.6110624671,0,65000,Shale,5
15/9-23,2418.424,ROGALAND GP.,Lista Fm.,104.01329803,2.352391243,0.3418082595,120.99430847,12.480037689,0.6287452579,0,65000,Shale,5
15/9-23,2418.576,ROGALAND GP.,Lista Fm.,100.97624969,2.3672223091,0.3319646418,120.51961517,12.467403412,0.6403057575,0,65000,Shale,5
15/9-23,2418.728,ROGALAND GP.,Lista Fm.,97.956748962,2.3736395836,0.3043919206,120.19916534,12.427397728,0.6477120519,0,65000,Shale,5
15/9-23,2418.88,ROGALAND GP.,Lista Fm.,100.36357117,2.356099844,0.3037588,120.05513763,12.435067177,0.6516596079,0,65000,Shale,5
15/9-23,2419.032,ROGALAND GP.,Lista Fm.,103.38234711,2.3368644714,0.3333525062,119.50649261,12.438768387,0.6518779397,0,65000,Shale,5
15/9-23,2419.184,ROGALAND GP.,Lista Fm.,103.06321716,2.3373944759,0.3510129154,119.13342285,12.417234421,0.655013144,0,65000,Shale,5
15/9-23,2419.336,ROGALAND GP.,Lista Fm.,103.14507294,2.3456141949,0.3531760275,119.00358582,12.342277527,0.6571000218,0,65000,Shale,5
15/9-23,2419.488,ROGALAND GP.,Lista Fm.,105.2482605,2.3407850266,0.3478510082,118.83588409,12.278393745,0.6475434303,0,65000,Shale,5
15/9-23,2419.64,ROGALAND GP.,Lista Fm.,100.06659698,2.3428969383,0.3376193941,118.66101074,12.371932983,0.6473891139,0,65000,Shale,5
15/9-23,2419.792,ROGALAND GP.,Lista Fm.,94.554763794,2.3580889702,0.3299151361,118.80413818,12.438968658,0.6581338644,0,65000,Shale,5
15/9-23,2419.944,ROGALAND GP.,Lista Fm.,93.379447937,2.3710525036,0.3332168758,119.09866333,12.377675056,0.6566051841,0,65000,Shale,5
15/9-23,2420.096,ROGALAND GP.,Lista Fm.,97.663635254,2.3706796169,0.3240899444,119.43448639,12.334890366,0.6488460302,0,65000,Shale,5
15/9-23,2420.248,ROGALAND GP.,Lista Fm.,103.85430908,2.3632497787,0.2985274494,119.69451141,12.358418465,0.6397163272,0,65000,Shale,5
15/9-23,2420.4,ROGALAND GP.,Lista Fm.,107.6598053,2.3605277538,0.2970227897,120.04418182,12.425941467,0.6227824688,0,65000,Shale,5
15/9-23,2420.552,ROGALAND GP.,Lista Fm.,107.06941223,2.3603596687,0.319763124,120.51112366,12.417356491,0.6065520644,0,65000,Shale,5
15/9-23,2420.704,ROGALAND GP.,Lista Fm.,104.03307343,2.3594219685,0.3318910599,121.2258606,12.361359596,0.6064113379,0,65000,Shale,5
15/9-23,2420.856,ROGALAND GP.,Lista Fm.,98.805580139,2.360304594,0.3331742585,122.08188629,12.361275673,0.6083648205,0,65000,Shale,5
15/9-23,2421.008,ROGALAND GP.,Lista Fm.,97.609489441,2.3627972603,0.3402394056,122.7049942,12.3763237,0.7018846273,0,65000,Shale,5
15/9-23,2421.16,ROGALAND GP.,Lista Fm.,98.217536926,2.3838844299,0.340557009,122.05844879,12.299789429,0.7872427106,0,65000,Shale,5
